Gl 378 b,Confirmed,,,,0.039435,2019,Published in a refereed paper,Radial Velocity,,,Gl 378,14.96,0.56,0.56,Отсутствует значение углового расстояния
HD 176051 b,Confirmed,1.5,,0.117412,1.76,2010,Published in a refereed paper,Astrometry,,,HD 176051,14.99,0.9,,48.89
GJ 163 b,Confirmed,,,,0.06,2012,Published in a refereed paper,Radial Velocity,,,GJ 163,15,0.4,,Отсутствует значение углового расстояния
GJ 163 c,Confirmed,,,,0.124,2012,Published in a refereed paper,Radial Velocity,,,GJ 163,15,0.4,,Отсутствует значение углового расстояния
GJ 163 d,Confirmed,,,,1.021,2013,Published in a refereed paper,Radial Velocity,,,GJ 163,15,0.4,,Отсутствует значение углового расстояния
GJ 163 e,Confirmed,,,,0.7,2019,Published in a refereed paper,Radial Velocity,,,GJ 163,15,0.4,,Отсутствует значение углового расстояния
GJ 163 f,Confirmed,,,,0.326,2019,Published in a refereed paper,Radial Velocity,,,GJ 163,15,0.4,,Отсутствует значение углового расстояния
GJ 317 b,Confirmed,2.3298,,0.076159,1.11,2007,Published in a refereed paper,Radial Velocity,,,GJ 317,15.1,0.42,,47.54
GJ 317 c,Confirmed,,,1.986755,0.763,2007,Published in a refereed paper,Radial Velocity,,,GJ 317,15.1,0.42,,1.25
HD 38858 b,Confirmed,,,0.068263,1.0376,2011,Submitted to a professional journal,Radial Velocity,,,HD 38858,15.2,,,49.58
mu Ara b,Confirmed,,,0.098039,1.5,2000,Published in a refereed paper,Radial Velocity,HD 160691 b,,mu Ara,15.3,1.08,1.245,49.9
mu Ara c,Confirmed,,,0.005944,0.09094,2004,Published in a refereed paper,Radial Velocity,HD 160691 c,,mu Ara,15.3,1.08,1.245,49.9
mu Ara d,Confirmed,,,0.060196,0.921,2004,Published in a refereed paper,Radial Velocity,HD 160691 d,,mu Ara,15.3,1.08,1.245,49.9
mu Ara e,Confirmed,,,0.342157,5.235,2006,Published in a refereed paper,Radial Velocity,HD 160691 e,,mu Ara,15.3,1.08,1.245,49.9
2M0045+16,Confirmed,25,,,,2019,Submitted to a professional journal,Imaging,,,,15.4,,,Отсутствуют оба значения
GJ 758 b,Confirmed,37.9,,3.516129,33,2009,Published in a refereed paper,Imaging,,CH4,GJ 758,15.5,0.97,0.88,30.61
tau Boo A b,Confirmed,5.84,1.060000,0.002949,0.046,1996,Published in a refereed paper,Radial Velocity,tau Boo b,H2O,tau Boo A,15.6,1.3,1.331,50.88
AB Dor C b,Confirmed,13,,,0.58,2019,Published in a refereed paper,Imaging,,,AB Dor C,15.8,0.072,,Отсутствует значение углового расстояния
HD 113538 b,Confirmed,,,,1.24,2010,Published in a refereed paper,Radial Velocity,,,HD 113538,15.8,0.585,0.53,Отсутствует значение углового расстояния
HD 113538 c,Confirmed,,,0.153797,2.44,2010,Published in a refereed paper,Radial Velocity,,,HD 113538,15.8,0.585,0.53,51.74
WISE 2005+5424,Confirmed,29,,,,2011,Published in a refereed paper,Imaging,WISE J200520.38+542433.9,,,15.83,,,Отсутствуют оба значения
HD 190360 b,Confirmed,,,,3.92,2003,Published in a refereed paper,Radial Velocity,,,HD 190360,15.89,1.04,1.2,Отсутствует значение углового расстояния
HD 190360 c,Confirmed,,,,0.128,2005,Published in a refereed paper,Radial Velocity,,,HD 190360,15.89,1.04,1.2,Отсутствует значение углового расстояния
2MASS J15344984-2952274 A,Confirmed,30.1,,,,2008,Published in a refereed paper,Astrometry,,,,15.9,,,Отсутствуют оба значения
2MASS J15344984-2952274 B,Confirmed,28.2,,,2.3,2008,Published in a refereed paper,Astrometry,,,,15.9,,,Отсутствует значение углового расстояния
GJ 143 b,Confirmed,0.0714,0.232900,,0.1932,2018,Published in a refereed paper,Primary Transit,HD 21749 b,,GJ 143,16.33,0.76,0.73,Отсутствует значение углового расстояния
GJ 143 c,Confirmed,0.01164,0.079580,,0.0695,2018,Published in a refereed paper,Primary Transit,"HD 21749 c, TOI  186.02",,GJ 143,16.33,0.76,0.73,Отсутствует значение углового расстояния
GJ 676 A b,Confirmed,6.7,,0.109422,1.812,2009,Submitted to a professional journal,Radial Velocity,,,GJ 676 A,16.45,0.71,,54.01
GJ 676 A c,Confirmed,6.8,,,6.6,2012,Published in a refereed paper,Radial Velocity,,,GJ 676 A,16.45,0.71,,Отсутствует значение углового расстояния
GJ 676 A d,Confirmed,,,,0.0413,2012,Published in a refereed paper,Radial Velocity,,,GJ 676 A,16.45,0.71,,Отсутствует значение углового расстояния
GJ 676 A e,Confirmed,,,,0.187,2012,Published in a refereed paper,Radial Velocity,,,GJ 676 A,16.45,0.71,,Отсутствует значение углового расстояния
HD 128311 b,Confirmed,,,0.066205,1.099,2002,Published in a refereed paper,Radial Velocity,,,HD 128311,16.6,0.84,0.73,54.14
HD 128311 c,Confirmed,4.19,,0.106024,1.76,2005,Published in a refereed paper,Radial Velocity,,,HD 128311,16.6,0.84,0.73,54.14
GJ 3082 b,Confirmed,,,,0.079,2020,Published in a refereed paper,Radial Velocity,,,GJ 3082,16.63,0.47,,Отсутствует значение углового расстояния
HIP 65407 b,Confirmed,,,,0.177,2016,Published in a refereed paper,Radial Velocity,,,HIP 65407,16.74,0.93,,Отсутствует значение углового расстояния
HIP 65407 c,Confirmed,,,,0.316,2016,Published in a refereed paper,Radial Velocity,,,HIP 65407,16.74,0.93,,Отсутствует значение углового расстояния
HD 7924 b,Confirmed,,1.050000,0.003393,0.05664,2009,Published in a refereed paper,Radial Velocity,,,HD 7924,16.8,0.832,0.78,54.45
HD 7924 c,Confirmed,,,,0.1134,2015,Published in a refereed paper,Radial Velocity,,,HD 7924,16.8,0.832,0.78,Отсутствует значение углового расстояния
HD 7924 d,Confirmed,,,,0.1551,2015,Published in a refereed paper,Radial Velocity,,,HD 7924,16.8,0.832,0.78,Отсутствует значение углового расстояния
GJ 3942 b,Confirmed,,,,0.0608,2017,Published in a refereed paper,Radial Velocity,,,GJ 3942,16.93,0.63,0.61,Отсутствует значение углового расстояния
HR 810 b,Confirmed,,,0.053873,0.925,1999,Published in a refereed paper,Radial Velocity,,,HR 810,17.17,1.11,1.85,56
HD 143761 b,Confirmed,,,,0.2196,2016,Published in a refereed paper,Radial Velocity,,,HD 143761,17.236,0.889,1.362,Отсутствует значение углового расстояния
HD 143761 c,Confirmed,,,,0.4123,2016,Published in a refereed paper,Radial Velocity,,,HD 143761,17.236,0.889,1.362,Отсутствует значение углового расстояния
HD 10647 b,Confirmed,,,0.117341,2.03,2003,Announced on a professional conference,Radial Velocity,,,HD 10647,17.3,1.1,1.1,56.43
HD 126053 B,Confirmed,35,0.900000,,2630,2012,Published in a refereed paper,Imaging,"BD+01 2920 B, WISE J142320.84+011638.0",,HD 126053 A,17.4385,0.87,,Отсутствует значение углового расстояния
GJ 504 b,Confirmed,4,0.960000,,43.5,2013,Published in a refereed paper,Imaging,59 Vir b,CH4,GJ 504,17.56,1.22,,Отсутствует значение углового расстояния
GJ 3021 b,Confirmed,,,0.027809,0.49,2000,Published in a refereed paper,Radial Velocity,"SAO 258219 b, HD 1237 b 	, HIP 1292 b, TYC 9354-00780-1 b, 2MASS J00161266-7951042 b",,GJ 3021,17.62,0.9,0.9,57.47
LSPM J2116+0234 b,Confirmed,,,,0.0876,2019,Published in a refereed paper,Radial Velocity,,,LSPM J2116+0234,17.64,0.43,0.431,Отсутствует значение углового расстояния
HD 189567 b,Confirmed,,,0.006209,0.1099,2011,Submitted to a professional journal,Radial Velocity,,,HD 189567,17.7,,,57.73
GJ 3998 b,Confirmed,,,,0.029,2016,Published in a refereed paper,Radial Velocity,,,GJ 3998,17.8,0.5,0.49,Отсутствует значение углового расстояния
GJ 3998 c,Confirmed,,,,0.089,2016,Published in a refereed paper,Radial Velocity,,,GJ 3998,17.8,0.5,0.49,Отсутствует значение углового расстояния
HD 154088 b,Confirmed,,,0.007393,0.1316,2011,Submitted to a professional journal,Radial Velocity,,,HD 154088,17.8,,,58.06
GJ 3293 b,Confirmed,,,,0.14339,2014,Published in a refereed paper,Radial Velocity,,,GJ 3293,17.9,0.42,0.404,Отсутствует значение углового расстояния
GJ 3293 c,Confirmed,,,,0.36175,2014,Published in a refereed paper,Radial Velocity,,,GJ 3293,17.9,0.42,0.404,Отсутствует значение углового расстояния
GJ 3293 d,Confirmed,,,,0.194,2014,Published in a refereed paper,Radial Velocity,,,GJ 3293,17.9,0.42,0.404,Отсутствует значение углового расстояния
GJ 3293 e,Confirmed,,,,0.0821,2017,Published in a refereed paper,Radial Velocity,,,GJ 3293,17.9,0.42,0.404,Отсутствует значение углового расстояния
HD 99492 b,Confirmed,,,0.006844,0.123,2004,Published in a refereed paper,Radial Velocity,,,HD 99492,18,0.83,0.96,58.62
HD 154345 b,Confirmed,1.3,,0.238095,4.3,2006,Published in a refereed paper,Radial Velocity,,,HD 154345,18.06,0.88,,58.9
14 Her b,Confirmed,,,0.153039,2.77,2002,Published in a refereed paper,Radial Velocity,,,14 Her,18.1,0.9,0.708,59.03
HD 27442 b,Confirmed,,,0.064088,1.16,2000,Published in a refereed paper,Radial Velocity,,,HD 27442,18.1,1.2,6.6,59.03
HD 87883 b,Confirmed,81.9,,0.198895,3.6,2009,Published in a refereed paper,Radial Velocity,,,HD 87883,18.1,0.82,0.76,59.03
pi Men b,Confirmed,,,0.179039,3.22,2001,Published in a refereed paper,Radial Velocity,HD 39091 b,,pi Men,18.37,1.094,1.1,58.66
pi Men c,Confirmed,0.01422,0.183800,,0.06702,2018,Published in a refereed paper,Primary Transit,HD 39091 c,,pi Men,18.37,1.094,1.1,Отсутствует значение углового расстояния
HN Peg b,Confirmed,16,1.100000,43.206522,795,2007,Published in a refereed paper,Imaging,HD 206860,,HN Peg,18.4,1,,60.01
HIP 38939 B,Confirmed,38,,,1630,2012,Published in a refereed paper,Imaging,HD 65486 B,,HIP 38939 A,18.4839,,,Отсутствует значение углового расстояния
HD 4747 b,Confirmed,60.2,,,16.4,2016,Published in a refereed paper,Radial Velocity,,,HD 4747,18.69,0.82,0.79,Отсутствует значение углового расстояния
HIP 54373 b,Confirmed,,,,0.063,2019,Published in a refereed paper,Radial Velocity,,,HIP 54373,18.73,0.57,,Отсутствует значение углового расстояния
HIP 54373 c,Confirmed,,,,0.099,2019,Published in a refereed paper,Radial Velocity,,,HIP 54373,18.73,0.57,,Отсутствует значение углового расстояния
WISE 1711+3500 b,Confirmed,18,,,15,2012,Published in a refereed paper,Imaging,WISE J1511+3500B,,WISE 1711+3500,19,0.034,,Отсутствует значение углового расстояния
SDSS J1110+0116,Confirmed,11,1.180000,,,2015,Published in a refereed paper,Imaging,,,SDSS J1110+0116,19.19,,,Отсутствуют оба значения
WD 0806-661 B b,Confirmed,8,,130.208333,2500,2011,Published in a refereed paper,Imaging,,,WD 0806-661B,19.2,0.62,,62.62
HD 189733 b,Confirmed,1.142,1.138000,0.001628,0.03142,2005,Published in a refereed paper,Primary Transit,,"C, CH4, CO, CO2, H, H2O, He, Na, O, O I",HD 189733,19.3,0.8,0.805,62.95
beta Pic b,Confirmed,12.7,1.650000,0.440415,9.68,2008,Published in a refereed paper,Imaging,,"C, H, N, O I",beta Pic,19.3,1.73,,71.69
beta Pic c,Confirmed,9.37,,,2.72,2019,Published in a refereed paper,Radial Velocity,,,beta Pic,19.3,1.73,,Отсутствует значение углового расстояния
LHS 6176 B,Confirmed,45,,,970,2013,Published in a refereed paper,Imaging,"G 48-43 B, 2MASS J09504959+0118135 B",,LHS 6176 A,19.6846,,,Отсутствует значение углового расстояния
HD 217107 b,Confirmed,,,0.003702,0.073,1998,Published in a refereed paper,Radial Velocity,,,HD 217107,19.72,1.02,1.08,64.31
HD 217107 c,Confirmed,,,0.267241,5.27,1998,Published in a refereed paper,Radial Velocity,,,HD 217107,19.72,1.02,1.08,64.32
7 CMA c,Confirmed,,,,2.143,2019,Published in a refereed paper,Radial Velocity,,,7 CMa,19.75,1.52,2.3,Отсутствует значение углового расстояния
7 CMa b,Confirmed,,,0.096203,1.761,2011,Published in a refereed paper,Radial Velocity,HD 47205 b,,7 CMa,19.75,1.52,2.3,59.7
GJ 328 b,Confirmed,,,,4.5,2013,Published in a refereed paper,Radial Velocity,,,GJ 328,19.8,0.69,,Отсутствует значение углового расстояния
GJ 3634 b,Confirmed,0.026,,0.001449,0.0287,2011,Published in a refereed paper,Radial Velocity,,,GJ 3634,19.8,0.45,0.43,64.6
HD 192263 b,Confirmed,,,0.007694,0.15312,1999,Published in a refereed paper,Radial Velocity,,,HD 192263,19.9,0.81,0.75,64.91
BD-06 1339 b,Confirmed,,,,0.0428,2013,Published in a refereed paper,Radial Velocity,GJ 221 b,,BD-06 1339,20,0.7,,Отсутствует значение углового расстояния
BD-06 1339 c,Confirmed,,,,0.435,2013,Published in a refereed paper,Radial Velocity,GJ 221 c,,BD-06 1339,20,0.7,,Отсутствует значение углового расстояния
BD-06 1339 d,Confirmed,,,,1.06,2014,Published in a refereed paper,Radial Velocity,GJ 221 d,,BD-06 1339,20,0.7,,Отсутствует значение углового расстояния
GJ 221 e,Confirmed,,,,0.03,2019,Published in a refereed paper,Radial Velocity,BD-06 1339 e,,BD-06 1339,20,0.7,,Отсутствует значение углового расстояния
alf Ari b,Confirmed,,,0.059406,1.2,2011,Published in a refereed paper,Radial Velocity,,,alf Ari,20.2,1.5,13.9,65.88
GJ 1252 b,Confirmed,0.00658,0.106430,,0.00916,2018,Published in a refereed paper,Primary Transit,,,GJ 1252,20.38,0.381,0.391,Отсутствует значение углового расстояния
HD 114783 b,Confirmed,6.3,,0.058824,1.16,2001,Published in a refereed paper,Radial Velocity,,,HD 114783,20.4,0.92,0.78,64.32
HD 114783 c,Confirmed,,,,,2010,Published in a refereed paper,Radial Velocity,,,HD 114783,20.4,0.92,0.78,Отсутствуют оба значения
HD 142 A b,Confirmed,,,0.049515,1.02,2001,Published in a refereed paper,Radial Velocity,HD 142 b,,HD 142 A,20.6,1.1,0.86,67.19
HD 142 A c,Confirmed,,,0.330097,6.8,2012,Published in a refereed paper,Radial Velocity,HD 142 c,,HD 142 A,20.6,1.1,0.86,67.19
HD 114613 b,Confirmed,,1.182000,,5.34,2014,Published in a refereed paper,Radial Velocity,,,HD 114613,20.67,1.27,2.14,Отсутствует значение углового расстояния
DE0823-49 b,Confirmed,31.5,,,0.36,2013,Published in a refereed paper,Imaging,,,DE0823-49,20.69,0.045,,Отсутствует значение углового расстояния
HD 104067 b,Confirmed,,,0.012707,0.2643,2009,Published in a refereed paper,Radial Velocity,,,HD 104067,20.8,0.791,,67.84
HD 33564 b,Confirmed,,,0.052431,1.1,2005,Published in a refereed paper,Radial Velocity,,,HD 33564,20.98,1.25,1.1,68.43
HD 97658 b,Confirmed,0.02457,0.200470,0.003777,0.08,2010,Submitted to a professional journal,Primary Transit,,"C, O",HD 97658,21.1,0.85,0.73,69.08
HD 210277 b,Confirmed,,,0.051667,1.1,1998,Published in a refereed paper,Radial Velocity,,,HD 210277,21.29,1.09,1.1,69.44
CD-35 2722 b,Confirmed,31,,3.14554,67,2011,Published in a refereed paper,Imaging,,,CD-35 2722,21.3,0.4,,69.47
GJ 4276 b,Confirmed,,,,0.082,2018,Published in a refereed paper,Radial Velocity,,,GJ 4276,21.35,0.406,0.407,Отсутствует значение углового расстояния
